Complex UI dirty round 1: 424.169 completed offscreen FPS; p95 2.9094 ms; private 32010240 bytes
Complex UI dirty round 2: 418.132 completed offscreen FPS; p95 2.7937 ms; private 33886208 bytes
Complex UI dirty round 3: 412.495 completed offscreen FPS; p95 2.9812 ms; private 33923072 bytes
Complex UI dirty round 4: 451.992 completed offscreen FPS; p95 2.6294 ms; private 33337344 bytes
Complex UI dirty round 5: 428.966 completed offscreen FPS; p95 2.781 ms; private 33329152 bytes
Complex UI clean round 1: 2087.62 completed offscreen FPS; p95 0.6539 ms; private 32997376 bytes
Complex UI clean round 2: 2164.26 completed offscreen FPS; p95 0.6656 ms; private 31662080 bytes
Complex UI clean round 3: 2115.01 completed offscreen FPS; p95 0.5839 ms; private 31678464 bytes
Complex UI clean round 4: 2152.09 completed offscreen FPS; p95 0.5495 ms; private 31694848 bytes
Complex UI clean round 5: 2129.94 completed offscreen FPS; p95 0.5874 ms; private 31703040 bytes
Complex UI dirty round 1: 401.828 completed offscreen FPS; p95 2.7369 ms; private 31977472 bytes
Complex UI dirty round 2: 416.639 completed offscreen FPS; p95 2.8449 ms; private 32030720 bytes
Complex UI dirty round 3: 418.506 completed offscreen FPS; p95 3.2007 ms; private 33890304 bytes
Complex UI dirty round 4: 421.282 completed offscreen FPS; p95 3.1614 ms; private 33906688 bytes
Complex UI dirty round 5: 437.954 completed offscreen FPS; p95 2.6313 ms; private 32878592 bytes
Complex UI clean round 1: 2203.82 completed offscreen FPS; p95 0.5515 ms; private 32256000 bytes
Complex UI clean round 2: 2175.7 completed offscreen FPS; p95 0.5271 ms; private 32268288 bytes
Complex UI clean round 3: 2002.89 completed offscreen FPS; p95 0.591 ms; private 32292864 bytes
Complex UI clean round 4: 1973.3 completed offscreen FPS; p95 0.6674 ms; private 32321536 bytes
Complex UI clean round 5: 2094.16 completed offscreen FPS; p95 0.5336 ms; private 32321536 bytes
Complex UI dirty round 1: 437.92 completed offscreen FPS; p95 2.7499 ms; private 33280000 bytes
Complex UI dirty round 2: 431.916 completed offscreen FPS; p95 2.998 ms; private 32980992 bytes
